User_ID,Age,Score
216,37.589692204932675,46.721423197908
217,22.27174785462428,58.6060455975664
218,27.63181393259991,48.89648011331421
219,25.146364521708964,66.90244062646502
220,30.818741393863224,37.47273739606315
221,53.146585666735085,40.05761026891037
222,11.327348074082519,56.92329804055889
223,36.86260190374514,59.694795753333594
224,13.872841288103483,57.53456283469807
225,25.280681342105666,43.61472734913766
226,,43.850450264743735
227,30.642800190954627,49.81830895639747
228,19.222552220706937,33.47357416169251
229,22.846962907400318,37.7514374977479
230,36.79597748934676,71.92128622893642
231,22.696333682828634,47.503583972036644
232,32.16458589581975,42.13860752995818
233,30.455718399038137,41.30924546967768
234,23.48399652394183,54.3627063994099
235,51.439440893253256,81.61965161351704
236,36.33919022318011,67.25457131585873
237,9.74857413342393,30.35293780678763
238,31.864543147694278,69.24790040144227
239,23.38213535231612,37.48934025219073
240,38.52433334796224,40.28211880166306
241,,43.00323281355432
242,28.85263558533101,32.382390016101716
243,35.049872789804574,69.2872647842268
244,38.657551941701215,41.30296919668884
245,17.997035929442237,18.526428896587316
246,26.654987641590516,37.29083118031058
247,25.25054688839044,52.96285284743017
248,23.46670767426288,24.197320488102726
249,47.65454240281097,54.04661640299392
250,34.049817109609556,36.67493303208832
251,17.391160456649548,66.7422354079172
252,39.17861947054776,56.828495674119104
253,51.22156197012633,51.20415876533863
254,40.32465260551147,26.764181971588332
255,14.806300340459867,
256,25.157659271337486,
257,42.669111491866225,46.56808582068291
258,22.923305343812192,72.93144897003438
259,34.43819428146229,54.443839401785276
260,37.74634053429337,44.252961556784285
261,20.73069528421917,72.12589027603549
262,29.404746439382,48.646988535219535
263,-2.4126734006907284,56.51728102775583
264,19.756123586657104,73.3055209802647
265,27.474318486068398,60.74860184609598
266,,56.63648577588754
267,46.32411303931635,58.718574054260664
268,15.698586220393674,49.020916135531266
269,25.59955513303016,50.62386739008616
270,31.307405772860914,26.232282307596414
271,44.412732890661154,39.367938492512216
272,15.641378488205607,49.27172126201711
273,41.63163752154959,56.952269398917835
274,30.10233061019587,43.488293435258235
275,,85.84062273912414
276,34.62103474263271,61.79165276599722
277,31.990596955734702,53.705761863502396
278,23.997831228412053,28.32375195603618
279,30.69802084990019,49.13760674887505
280,26.1468640313824,57.6641743776264
281,31.13517345251248,48.59927260677375
282,36.62130674521047,
283,45.86016816145352,47.639579948011914
284,17.62184501173151,39.454396394654076
285,51.330333746562665,31.24677447610693
286,10.479122004774982,82.76575351777765
287,28.482149049644168,34.95767080901898
288,35.883172064845766,42.98792969559541
289,32.809918677350325,53.8040582885951
290,23.773004801794063,19.16102071999611
291,27.918777496427246,73.30122414751035
292,,67.54509510616545
293,24.106352430557884,27.448817396487083
294,38.496020970210246,45.152397667692135
295,33.57015485965047,64.34410270864313
296,23.07090404739346,49.66051016607676
297,38.995998754332504,64.99451685036763
298,,72.90925320426182
299,38.1286211883896,37.56044207203865
300,36.29628841923612,57.00952782072222
301,21.710049890779278,31.94266846432056
302,24.398189598030307,43.03144706633167
303,37.472936051232615,51.03725020394291
304,36.10370265433465,52.19581157817116
305,29.790984060358518,37.25734143075029
306,31.17327383308782,58.94416568520342
307,42.77664895788425,27.975279400532035
308,24.084286111641703,36.78248054554616
309,35.470973811700375,66.08442794103038
310,27.97807347566106,38.01852601568305
311,27.823187967727797,54.07437782690238
312,,74.52023313177723
313,38.2541634898803,49.72772278635505
314,38.135096360006386,70.15711954382971
315,43.05478807154329,29.683171257053086
316,30.210038416327592,41.15129431232721
317,,53.31535373221995
318,26.89733243406544,34.527857986303694
319,33.24166352488442,43.056146359064684
320,28.698569456323153,52.16749037628139
321,30.969959649927183,52.51425175718947
322,35.95157025436914,45.30104685559684
323,21.817793167665275,22.52247580273366
324,50.92387275685461,40.29924829307768
325,19.93982618500298,28.970791691036414
326,17.85811387212268,48.86787061064721
327,41.581108735000676,49.390357412405656
328,37.91662693962936,
329,36.24119817052155,35.85022396225763
330,36.2834550926428,24.9005172700886
331,29.877532271530853,71.43246915295168
332,21.027456285141685,50.291245776362906
333,30.758045581937264,45.30597122364408
334,23.228382884878883,48.99095993727091
335,39.75119733417751,29.88102161387877
336,,69.32496469703406
337,21.745028032074885,39.27707578495162
338,26.786141583470066,48.30599004089338
339,34.12931454275624,57.28746150667821
340,24.36275447196025,60.76079661757125
341,21.777796044335687,49.645142373928955
342,32.436872114919126,34.53711362072819
343,32.44966571108723,58.97820830303934
344,24.9305682462887,62.75046301482499
345,25.28961694381677,67.59106441185747
346,32.32049937357636,58.14230784438304
347,15.519156585026758,81.42893441301577
348,15.925362256234447,52.23246732313444
349,22.81555778747564,52.99590360084298
350,27.865528482881526,68.44190295218095
351,33.10907565598005,74.16459331634803
352,44.753562169495524,70.82885100143926
353,38.576596232020194,48.79646796758505
354,28.40061470036573,61.450759473261655
355,29.809837920973113,65.9415980251239
356,19.97470635362191,50.92350161494418
357,29.8148686400761,37.27463330247256
358,27.113413610798617,
359,33.227185603380896,55.652555994681066
360,21.72769056447677,63.14854231269183
361,35.193465142411725,
362,45.32738913002578,38.52094452162841
363,28.912398515431423,42.26722958872799
364,34.01711722098941,52.248615447455244
365,36.90143991711113,61.69010199372748
366,25.987795281141636,55.59247687353445
367,32.24092481810417,
368,30.12592400781795,70.84813266631113
369,30.97676098548832,90.84777233212785
370,22.269902161445337,50.17740842627868
371,30.245101742589426,74.11080068441393
372,34.979982912454496,39.69143508628612
373,44.51143607795042,67.14683151672418
374,39.59270826085207,37.66229522888621
375,51.531824575115564,44.689132936427704
376,22.326524371119504,49.39468476314099
377,38.723206367206785,21.159907509121318
378,31.833420057383517,22.66192753571944
379,51.89802933217672,37.239366818783814
380,21.917017146448487,69.85722541820898
381,21.60278157819224,
382,24.00607354555978,63.72936117955542
383,8.76104275690193,
384,24.74244978319239,55.39821565457394
385,22.40867338446302,
386,31.503937864762076,35.601669637333174
387,33.41755975777159,77.92844532893885
388,48.761708392158866,31.149623682113464
389,39.5042383818605,
390,24.23096344337597,86.82762700743325
391,21.01585328651642,35.728084403844626
392,34.919191715065054,40.68072306822886
393,-10.0,52.33251761842737
394,48.31458765854354,30.086483341695107
395,41.79440120721287,57.75004485318306
396,25.308243478952953,23.289359068264627
397,12.868654709091224,50.01447307056742
398,43.538723741654124,71.69830246894452
399,28.85460154747382,59.608671143560805
400,42.378163119734616,49.385032763016824
401,,45.175014971200234
402,24.006249770462272,48.727156607334564
403,30.052436997181832,45.69098129259012
404,30.469805937647422,55.96882083614041
405,25.499345285207564,
406,36.228499323474985,52.153010385106576
407,19.323795706174057,60.5138050203595
408,28.576205149787064,57.708312915569955
409,31.20295631711899,31.308164693608298
410,35.14438834058749,14.969057317778606
411,37.1161487808889,52.586068763582524
412,18.753579081621307,43.246014594685995
413,14.658858292643778,53.04239588711491
414,42.77676821898509,75.07778058427562
415,33.323140119795916,45.9783559508058
416,22.515134634434464,54.6609900198557
417,45.51151975522523,37.318434406876484
418,31.156746342928585,57.37632159154766
419,41.792971840638266,38.28058771054994
420,30.67518481410109,65.01236412685752
421,50.60747924881987,51.842501938602744
422,47.55340842443204,47.8139827070129
423,27.510358515209266,25.434644538370975
424,39.71570950954356,29.40520816213252
425,36.45375949585147,58.70025886807008
426,43.68631557532349,67.44634170093072
427,20.350765394198955,53.62238449083568
428,36.86051459998439,46.58282809357646
429,40.58424486849588,50.72493379031814
430,12.412605135768857,47.85146599234038
431,18.16741487334225,39.4502112403098
432,9.607678222398995,29.733198106381053
433,27.305931655554424,29.878486886175896
434,37.17542255795962,39.69245624771079
435,45.02357052096028,51.3874932951437
436,30.740947804197752,30.069449577445408
437,46.286155455712915,
438,16.198985417851084,38.73387090822925
439,12.966175606448452,24.929713539797792
440,29.444523011033812,
441,33.840654489393074,53.55079822668095
442,29.67305251905907,40.53616459557461
443,9.325578999601234,72.16123389715005
444,29.108799604872114,59.35448170256639
445,16.95530499495147,65.81738342560244
446,36.69672548830039,
447,33.66598246096848,41.41787534351486
448,20.60120213672645,28.499986528094748
449,24.861330826633065,38.22665546315369
450,,50.99587911522589
451,29.37320902726828,55.88388422174871
452,39.551423205012384,
453,20.142739536644562,43.29050872316275
454,35.040465155178445,56.199224342154984
455,24.69742381627559,67.12776565289808
456,22.071271677376558,38.70991217465924
457,28.92969640045442,36.04839917537014
458,19.647576775806257,79.46337195358566
459,24.463506946528177,33.11635963396831
460,18.021221074111516,62.70404212572625
461,49.64725132916389,47.04979098549546
462,30.352635519717285,500.0
463,23.002744920074143,45.65804285789902
464,32.13979910734222,55.96252360792938
465,28.876719503091703,
466,27.79030400466777,39.8281723397632
467,36.14166700043425,53.6943221289394
468,37.57507710047305,40.00464396655958
469,24.694988523894725,30.711129696091085
470,24.2418175935532,81.8653946681074
471,27.24948302848356,49.6972344184387
472,6.980788352644151,67.18949188064656
473,14.848089378014478,78.60209618312985
474,43.66874267444525,42.159258685820454
475,46.449677135012834,48.72024069335719
476,27.509639604436217,51.153628979041756
477,35.765569630557664,57.06926401462947
478,33.112501545435364,66.7552392192768
479,60.78880808455238,64.64070111486156
480,41.195749114345766,60.79381842459604
481,28.720824085192334,45.180070041234885
482,20.444595593995743,49.87968069742592
483,13.935536797424277,31.20095174588531
484,32.03463635867223,60.68832660906992
485,22.436492547156966,84.66697234683926
486,,53.93363420297085
487,23.534271157574736,70.95495120118932
488,19.18451996385605,62.572732717554345
489,46.871416350725646,41.82724370045699
490,38.816397569494505,36.726350149209246
491,29.920273586833826,
492,44.79944138890026,51.81291180480114
493,30.773683076476182,58.34743621992598
494,21.387157986717362,59.1317676801546
495,45.23124077269657,32.95769057186105
496,35.38910043684659,68.49833578338588
497,19.627538456735437,41.68576483478621
498,28.096613219163917,51.8465605223523
499,21.24381746615243,40.362186483060654
500,16.17200269035664,32.25451206910071
501,39.26177547531641,31.09229009431478
502,49.094166404701305,60.66323942615015
503,16.01432426180859,49.84033017564027
504,35.62969236690571,33.499426528933995
505,,40.68842361570418
506,25.12874616235304,71.3486855010661
507,,63.22634074574966
508,21.36009230320184,59.20598165631927
509,30.48521627944827,81.65257679336696
510,21.69049883588962,72.54303856402919
511,32.704568257798385,50.541818321206776
512,29.49761890550863,41.858467310403846
513,27.610519531335903,88.77686504242071
514,20.924363379584022,68.0870430454328
515,24.232286694316674,41.82433012035004
516,37.55391225825756,30.03002690407239
517,35.009171876243805,16.301053455491697
518,20.22444755201449,30.80658582721953
519,30.993323054292258,42.78196016791592
520,37.51387123371789,70.08507398440003
521,13.305947188786284,64.8449921358561
522,35.43360192379935,54.02683967888993
523,23.373762410541534,59.23055222141783
524,35.70598668593159,38.28058839769337
525,22.36740843457483,30.38544286442927
526,11.951178993354809,46.532278176107965
527,13.724575621168373,64.81371703413275
528,30.48084946661382,50.67991025854701
529,32.59722501721482,60.639127527035036
530,20.956833748955916,50.55090055512112
531,36.38592458777374,30.529820997908228
532,13.3847993773104,54.318025043463095
533,29.339202013526833,44.23738883012037
534,17.889838002375434,66.26757283932267
535,23.48163892197841,
536,30.47398671316414,72.98456086729169
537,21.395866347160478,31.512144362503427
538,26.154444557701748,45.753214422602916
539,40.0629280921444,27.73281609181917
540,24.231081304768512,65.21701771791841
541,38.35692112065142,
542,18.70293145342382,41.8404076023269
543,35.298041779152825,65.58409686410957
544,44.415686206579004,42.366925251181485
545,5.283554998727105,48.8362131863928
546,22.031047445295233,58.76347230887876
547,35.7707212718054,55.28133169096388
548,27.969546139570074,53.20942686095699
549,33.71145873371309,41.236746503670744
550,23.960148132841795,44.10157536765621
551,30.865897874729,56.52982737303709
552,28.443227646079205,
553,41.67782061659807,53.823573077168476
554,32.54420843301213,21.194940923528144
555,33.37602662075202,49.59022200540533
556,25.881230338775325,58.00006750144267
557,25.123937759275066,59.9426409459371
558,25.67441812180379,46.85171957652193
559,33.944521423782966,54.787609369688944
560,,40.943538192109195
561,32.89774856896413,71.20879198978372
562,50.75400798645439,44.88875380361599
563,38.711247034316926,69.12886339434782
564,26.73976467832159,48.34953076714027
565,42.012139221639444,32.5527932172208
566,25.919246269784487,46.49915271231391
567,9.618754648221461,
568,19.91913689082596,45.897989257794855
569,11.292080789741444,34.57244375266449
570,26.484865159586914,46.57758873996627
571,30.184183791895517,64.75466101172037
572,46.76437312275283,71.4733104875503
573,33.269273737641626,40.7865049781813
574,27.808994711911357,60.86505072204031
575,38.294055811834895,72.79194455148485
576,7.88864690992115,32.54651808928942
577,32.356145581085656,24.307497131336998
578,37.708651938869664,29.270033808882424
579,,49.28486143322095
580,41.43754043206929,17.37256630957169
581,33.38496407494414,67.21614809272286
582,25.847120860991986,16.49456339034743
583,,49.85607179149981
584,52.70692857804396,54.807930244542526
585,31.818662550584953,60.376725853513335
586,32.48220586300336,66.93801518795487
587,25.40639100459756,74.61171620433528
588,,55.8890378471462
589,38.303358165442454,41.09296742474831
590,21.439161740911327,52.82848775339607
591,30.715662372193925,55.95077200470187
592,25.223425532348834,53.60906764502559
593,34.78979825746392,42.83662198645003
594,33.33662105286948,68.1193638194519
595,40.375399442578995,44.17238554587672
596,24.89983601145253,48.21567125258785
597,,37.3898419883479
598,20.212362842176926,63.91154527550065
599,25.557067399238882,82.91816617624823
600,33.77300493044852,68.00703058370136
601,37.56988616645352,
602,20.778346758223748,37.879301750532555
603,38.6960592010566,26.586822678215263
604,43.55637858804951,54.57842291858519
605,34.13434903223701,57.2201885235122
606,48.76795812558066,39.87343577425093
607,22.26210800896427,41.704352815838874
608,17.55345296688583,
609,12.212797510957213,48.31524408788418
610,44.96044311489183,39.551678673551955
611,36.54365656354058,39.68762877780171
612,29.44415329089545,84.33111623302945
613,32.799686263198204,60.01428238201689
614,18.745109527016233,49.57385436039072
615,54.45751979616826,53.356998422659
616,31.292211819752275,42.44385235926541
617,31.093947946048928,64.53327268065061
618,37.25766623898692,45.89976234331919
619,34.810092317367136,
620,32.23884024279131,74.46056256455249
621,22.095255445546883,38.19353125171715
622,34.714683571359956,80.77459687465739
623,48.82024496475034,63.61051668430394
624,43.454200461549775,60.197661209128555
625,45.93186626639397,35.58979204364715
626,24.88784323568815,72.05927157208394
627,20.10395179741419,85.87108913980387
628,28.74213079900352,34.78886218663258
629,30.557249122886947,48.77478441917987
630,40.94191518470949,36.548247799560166
631,13.075353702851807,44.83035535769409
632,45.29550319460614,47.43949295819988
633,28.419921014210107,69.42659660887446
634,25.7311893005258,28.63750708588188
635,19.878956247398325,60.795353907126426
636,13.451433281342307,
637,38.231705839619146,36.25166128551919
638,30.733179671884038,50.358753380646064
639,17.10039100258946,41.39674912607741
640,17.04921227936384,51.833725273181614
641,26.642153007098717,77.74700133593247
642,46.69021525289393,36.91810900958816
643,27.40408648636395,54.45576618307308
644,14.968570468818939,36.19060051047474
645,27.542569359140558,60.88943128226839
646,27.272764302523296,54.82367966948633
647,3.0311335705842843,58.927254984637855
648,29.457051334821877,42.08137968026545
649,27.69065469791322,32.88392831814734
650,36.96206364813418,26.16101104394559
651,48.48956094945345,50.14138880354968
652,41.26565029547757,58.056925834540095
653,27.311113094451695,55.927283159716225
654,18.934740912583298,61.04070127973925
655,55.733598032498605,41.9159360481188
656,30.592184340144883,48.56689604659108
657,200.0,14.813413557498016
658,29.758749128899968,47.952559858102376
659,31.980847607678548,76.11078472980333
660,28.556395880760576,52.78484687574754
661,24.263379931197637,80.0266926428025
662,24.531410587596078,56.52298283761105
663,29.672467297840015,64.97142873618166
664,24.565752288662352,60.685919045560404
665,22.871542173228356,62.50408972436253
666,31.06430227691897,54.91874529591934
667,27.450227825791448,62.79248076199639
668,45.039929885826886,42.380224566928455
669,3.490301916069882,70.11844746610203
670,40.91506851922462,73.38048707800705
671,42.46085192497629,55.9235913619307
672,9.266097675918505,44.60042038092416
673,26.573124059196513,31.905053761679625
674,26.285591340042085,55.75903975891879
675,15.924883052821787,49.71075695631925
676,22.221833124091248,40.309996125103694
677,18.894241545341714,35.23989696035945
678,47.52270443423623,34.22128538182624
679,39.35678393147461,50.927835485492814
680,42.71555094994159,57.249269050936796
681,37.21672064043235,57.84803162336295
682,18.709482287827708,98.13092296076002
683,24.754797337202262,60.923305305040664
684,,66.68808970881378
685,17.778721911080545,50.08578718564444
686,37.12998430172388,29.139099480267134
687,27.59674601841865,43.6715470210983
688,26.251791924504026,76.85160584367569
689,37.10959968203491,
690,34.4426331148604,51.24334080073002
691,26.3903383418092,50.73242616355826
692,41.59329803364248,73.17128767970874
693,19.189366724001026,58.183637230778444
694,36.15935606944264,59.15597789836932
695,35.93101257968384,47.81405751763542
696,26.904535606860097,16.46458740151276
697,33.26133022242118,44.12625295613516
698,17.48886423614697,49.68616768687766
699,39.24027019206901,52.589803804954784
700,28.15097863557011,39.79077935623137
701,24.772769794809605,28.892255360412666
702,40.49009225836889,61.509789639229425
703,22.95656309457241,45.207636905609284
704,15.915387036364404,49.87573572528265
705,14.433708264760963,24.002078436832715
706,36.06009951345639,46.40930317735273
707,17.19570647503717,60.747452046435136
708,47.54794181984364,
709,9.18070592116278,43.84172437541616
710,46.96456368290038,41.93168697519555
711,32.11017467202618,47.216472677933986
712,29.032868881296075,55.42582712855293
713,24.550809131910505,55.282441906771794
714,33.991361143520706,58.377523015121994
715,29.623652975751515,62.32161023154393
716,41.03301882016521,51.70405844017203
717,31.142276486620396,75.89137626709363
718,31.503017614618777,59.925628612039944
719,26.36387787786144,38.84774462069443
720,29.430543762789327,55.021675653797224
721,33.07801768892059,58.02778815008874
722,12.898316073433744,61.397597082970776
723,16.51814577894287,43.591546400198304
724,37.43264094022715,20.710073974650427
725,31.70865438127942,71.74476884272104
726,28.160166636473207,48.51805234341377
727,30.18433933065393,18.53694833324909
728,33.47581705361671,45.86116321761379
729,24.602403196906387,61.12794425503034
730,22.216952745976872,33.948438228437226
731,31.958452550976816,33.74909609140894
732,20.21627222384968,46.255621512962406
733,34.082527557144715,51.589362682891895
734,12.974163957621595,41.283325546534236
735,,44.48211661019744
736,34.72597482413043,62.17312538895454
737,32.56029734313876,50.21608279970396
738,39.82690983945514,27.75981474698325
739,46.65474444462576,
740,40.1437006501813,
741,11.591257686683548,36.37269734044847
742,17.204230332642986,47.181790340228595
743,23.751814223043212,30.13235008473748
744,30.260910502108338,50.14460900809139
745,35.17659020469123,
746,22.742561868465344,41.40264540958254
747,31.867667644770783,45.389810938876586
748,22.446170676466775,41.11935860932964
749,23.884821970080516,60.887571758837254
750,15.933389031517777,46.336163584154676
751,20.767667538890958,41.25271868558635
752,16.483153943836662,52.17054237775295
753,20.241267470226674,45.8230270348536
754,40.536417966078396,47.90340394267267
755,20.50601111168057,37.929237291849944
756,56.32382064837391,59.315363512588895
757,34.93317900880889,43.93696018362586
758,,45.57186860686765
759,21.416422198187867,52.807227461911815
760,37.003098794089915,79.42296913027532
761,24.243621737622263,62.5193617162729
762,31.220098146453616,39.93623388556894
763,55.60084538268795,31.1932210271967
764,29.0394010027535,54.850606670341
765,41.49273326285676,41.20798705706946
766,22.968235748741126,
767,29.650115095030383,47.25196179428005
768,,48.33363801071269
769,23.730329422122324,46.76685401118821
770,48.12448557996929,42.82686177993598
771,37.07751935455475,
772,24.375332241057322,52.78630832640778
773,36.32407739055521,59.28580174253991
774,39.7255444962673,35.861653206804206
775,36.21809962217196,60.80575175192865
776,14.297752801095436,54.61041338371811
777,22.728628241751316,51.81725125373735
778,27.52481364448495,52.75566593459661
779,29.255665708999537,61.09551710072947
780,36.206720975506784,58.153836422360314
781,31.77701000933254,26.31539437474559
782,16.64655641289899,69.42865635204076
783,33.801978510059634,58.3206019128488
784,36.10585745283823,35.105024766846945
785,35.5979044793104,23.17573134949192
786,40.807807255546216,31.850257864793335
787,38.33922154548904,68.71934949012419
788,34.59180079228437,48.32463250160724
789,29.29834288541353,61.80555147731621
790,13.390390664840087,80.43201390816776
791,34.296182191325855,32.684179746545524
792,32.076876871631114,32.089398211450515
793,32.715788371953735,49.7410506990543
794,17.232514241796906,54.472974853804004
795,19.189434595917376,61.497478556079145
796,40.53152853332904,
797,29.60444846143345,40.047258694530306
798,36.81500697372624,70.71526092488415
799,30.283183761304613,56.077399944194354
800,30.29756139495745,54.71451714712225
801,39.382838059759976,43.328380046412626
802,24.839552717826262,69.74393114667252
803,,65.92185596672282
804,25.377247112949576,49.549124072748995
805,25.655037725676845,25.030419704130455
806,,64.0986227133321
